tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,label
3002466,669319,True,Sat Feb 10 16:40:24 +0000 2018,@Ask_Spectrum please confirm my cancellation request is being processed. I submitted it 5 days ago.,,,Cancellation & Retention
3001204,254360,True,Sat Feb 10 01:03:08 +0000 2018,@Ask_Spectrum getting error code 5 when I try to activate my new Android. Been 3 hours now.,,,Device & Technical Support
3002709,144256,True,Tue Jan 09 20:20:45 +0000 2018,@Ask_Spectrum my service was supposed to be cancelled 3 weeks ago. Why am I still being billed $15?,,,Cancellation & Retention
3000116,124835,True,Mon Jan 29 17:08:17 +0000 2018,@TMobileHelp why am I being charged international rates when I never left the country?,,,Billing & Payment
3000454,158215,True,Sat Dec 30 11:24:58 +0000 2017,@VerizonSupport I cancelled my service last month and you still charged me $30. Fix this now.,,,Billing & Payment
3002896,996407,True,Sun Nov 19 08:15:22 +0000 2017,@TMobileHelp I was promised no cancellation fee but now you're saying there is one of $100. Explain.,,,Cancellation & Retention
3002822,556120,True,Tue Jan 02 05:33:25 +0000 2018,@VerizonSupport competitor is offering 500Mbps for $30 less per month. Match it or I'm gone.,,,Cancellation & Retention
3002717,291447,True,Sat Feb 24 07:47:37 +0000 2018,@VerizonSupport I was promised no cancellation fee but now you're saying there is one of $20. Explain.,,,Cancellation & Retention
3001390,580445,True,Tue Nov 21 21:59:56 +0000 2017,@Ask_Spectrum SIM keeps deactivating itself on my iPhone. This has happened multiple times this week.,,,Device & Technical Support
3001395,595550,True,Thu Feb 22 19:54:31 +0000 2018,@Ask_Spectrum my iPhone updated overnight and now nothing works. Please help.,,,Device & Technical Support
3001564,455326,True,Sat Jan 27 19:50:51 +0000 2018,@VerizonSupport my Samsung updated overnight and now nothing works. Please help.,,,Device & Technical Support
3002259,690476,True,Tue Jan 09 23:48:21 +0000 2018,@sprintcare need to suspend my account while I travel for 10 days. How do I do that?,,,Account & Plan Management
3000663,949756,True,Tue Jan 09 19:44:43 +0000 2018,@Ask_Spectrum whole neighborhood has had no service for 10 days in my area. Is there an outage?,,,Network & Connectivity
3001181,935549,True,Tue Feb 20 20:41:04 +0000 2018,@sprintcare speed went from unlimited to 1Mbps after your last maintenance. What happened?,,,Network & Connectivity
3000156,749098,True,Mon Feb 19 12:39:43 +0000 2018,@VerizonSupport why am I being charged international rates when I never left the country?,,,Billing & Payment
3002851,499264,True,Wed Feb 07 07:53:35 +0000 2018,@ATT I was promised no cancellation fee but now you're saying there is one of $40. Explain.,,,Cancellation & Retention
3000104,566732,True,Tue Feb 13 23:37:17 +0000 2018,@sprintcare I disputed a charge 10 days ago. Still waiting for a resolution.,,,Billing & Payment
3000718,667783,True,Sun Feb 11 08:26:12 +0000 2018,@TMobileHelp why is there always an outage on weekends? on my street for a month now.,,,Network & Connectivity
3002110,752863,True,Thu Feb 15 01:41:18 +0000 2018,@ATT been trying to upgrade my plan for a week and the rep keeps transferring me.,,,Account & Plan Management
3001738,402089,True,Sun Dec 31 09:58:44 +0000 2017,@sprintcare ordered a replacement SIM 10 days ago and still no shipping update.,,,Device & Technical Support
3001616,180403,True,Tue Oct 31 04:38:56 +0000 2017,@Ask_Spectrum my device keeps dropping from the network at work. Restarted twice already.,,,Device & Technical Support
3002867,694257,True,Fri Nov 03 21:08:17 +0000 2017,@Ask_Spectrum been paying for 4 lines I don't use for a month. Want to cancel the extras.,,,Cancellation & Retention
3002781,984055,True,Sat Dec 02 11:33:06 +0000 2017,@ATT need to cancel 4 lines but keep the rest. Called multiple times and keep getting transferred.,,,Cancellation & Retention
3002885,323336,True,Mon Dec 11 07:17:26 +0000 2017,@VerizonSupport I want to cancel my service. How do I do that without being on hold for 4 hours?,,,Cancellation & Retention
3000936,987646,True,Fri Dec 29 08:00:46 +0000 2017,@ATT speed went from unlimited to 8Mbps after your last maintenance. What happened?,,,Network & Connectivity
3002574,516766,True,Thu Nov 09 01:03:26 +0000 2017,@ATT competitor is offering 100Mbps for $50 less per month. Match it or I'm gone.,,,Cancellation & Retention
3001685,762126,True,Fri Nov 03 05:23:02 +0000 2017,@sprintcare my cable remote stopped working after the box updated itself. Tried 4 times.,,,Device & Technical Support
3000214,476346,True,Thu Dec 14 23:52:41 +0000 2017,@Ask_Spectrum you issued a $30 credit 3 weeks ago that still hasn't shown up.,,,Billing & Payment
3002167,186116,True,Thu Jan 11 05:15:40 +0000 2018,@sprintcare my contract ended 2 weeks ago and I'm still being charged the contract rate.,,,Account & Plan Management
3002340,217309,True,Fri Jan 19 06:16:33 +0000 2018,@Ask_Spectrum I've been on a unlimited plan for 3 years and you downgraded me without notice.,,,Account & Plan Management
3002122,906665,True,Thu Jan 11 23:47:19 +0000 2018,@ATT signed up for autopay discount 3 days ago but it's not showing on my account.,,,Account & Plan Management
3001146,654153,True,Wed Feb 07 12:55:16 +0000 2018,@sprintcare entire street is down at my house. Been all day. When is the ETA for restoration?,,,Network & Connectivity
3001003,654973,True,Fri Nov 17 15:48:23 +0000 2017,@sprintcare I have 4 bars of LTE at home but my data isn't working. Something is wrong.,,,Network & Connectivity
3001478,219471,True,Thu Nov 09 11:38:49 +0000 2017,@ATT Samsung shows LTE but no data passes through at all at home.,,,Device & Technical Support
3002017,942625,True,Thu Dec 21 01:22:03 +0000 2017,@sprintcare my account shows I'm out of contract but I can't order a new Android online.,,,Account & Plan Management
3001060,858226,True,Tue Feb 06 20:48:08 +0000 2018,@ATT dropped calls every single day at my house. Fix this.,,,Network & Connectivity
3000727,437270,True,Tue Feb 27 10:10:40 +0000 2018,@sprintcare whole neighborhood has had no service for 10 days on my street. Is there an outage?,,,Network & Connectivity
3001948,614130,True,Sun Dec 31 11:12:40 +0000 2017,@VerizonSupport the website won't let me update my payment method. Been trying for 2 weeks.,,,Account & Plan Management
3001697,463169,True,Thu Feb 22 10:37:38 +0000 2018,@TMobileHelp can't log into the app twice. Password reset emails never arrive.,,,Device & Technical Support
3002144,431447,True,Thu Nov 30 12:19:52 +0000 2017,@ATT I've been on a 100Mbps plan for 10 years and you downgraded me without notice.,,,Account & Plan Management
3002525,932046,True,Fri Dec 29 11:21:32 +0000 2017,@ATT please confirm my cancellation request is being processed. I submitted it 3 days ago.,,,Cancellation & Retention
3000898,784588,True,Mon Nov 13 14:45:16 +0000 2017,@Ask_Spectrum I'm getting 8Mbps on a 200Mbps plan at my house. Can someone look into this?,,,Network & Connectivity
3001330,945527,True,Sat Nov 11 09:53:43 +0000 2017,@VerizonSupport tried calling tech support 3 times about my phone and never got a resolution.,,,Device & Technical Support
3000617,258241,True,Wed Nov 15 01:00:36 +0000 2017,@VerizonSupport my entire building lost service all day ago at my house. Are you aware of this?,,,Network & Connectivity
3001180,120043,True,Thu Jan 25 05:26:35 +0000 2018,@Ask_Spectrum my internet has been down for 6 hours at home. When will it be fixed?,,,Network & Connectivity
3000489,448273,True,Fri Nov 17 05:46:27 +0000 2017,@TMobileHelp my auto-pay failed and now you're charging me a $40 late fee. That's not fair.,,,Billing & Payment
3001528,276779,True,Mon Dec 11 06:05:05 +0000 2017,@TMobileHelp my set-top box keeps rebooting on its own. Shows error code 12 each time.,,,Device & Technical Support
3002454,825557,True,Sun Feb 18 08:50:57 +0000 2018,@sprintcare cancelling after 7 years. Your prices have gotten ridiculous and service has declined.,,,Cancellation & Retention
3001502,142844,True,Mon Jan 15 12:03:59 +0000 2018,@TMobileHelp my tablet shows full bars but I can't send or receive texts.,,,Device & Technical Support
3002214,737296,True,Thu Dec 07 11:52:32 +0000 2017,@sprintcare added all my lines 3 days ago and still can't activate them. What is going on?,,,Account & Plan Management
3000366,668065,True,Tue Jan 09 13:00:01 +0000 2018,@sprintcare I was quoted $15 per month and my bill is $15 more than that. Explain.,,,Billing & Payment
3001454,488004,True,Mon Feb 26 02:57:02 +0000 2018,@Ask_Spectrum my Samsung won't connect to LTE anymore at home. Only shows 3G.,,,Device & Technical Support
3001081,626935,True,Tue Nov 14 23:55:09 +0000 2017,@TMobileHelp my upload speed is 10Mbps on a 1Gbps plan everywhere I go. Problem in my area?,,,Network & Connectivity
3001686,331752,True,Sun Feb 11 10:32:45 +0000 2018,@VerizonSupport my SIM card stopped working after the update. tablet says no SIM detected.,,,Device & Technical Support
3001113,279170,True,Wed Dec 06 23:12:30 +0000 2017,@sprintcare 5G shows on my device everywhere I go but speeds are slower than 1Mbps.,,,Network & Connectivity
3001555,316698,True,Mon Nov 06 15:31:02 +0000 2017,@TMobileHelp Samsung shows LTE but no data passes through at all at work.,,,Device & Technical Support
3002715,557603,True,Sat Nov 18 15:39:39 +0000 2017,@TMobileHelp been paying for 2 lines I don't use for 10 days. Want to cancel the extras.,,,Cancellation & Retention
3002790,470912,True,Wed Jan 17 19:27:55 +0000 2018,@VerizonSupport if I don't get a resolution today I am cancelling 4 lines on my account.,,,Cancellation & Retention
3000697,744992,True,Sat Nov 25 18:36:41 +0000 2017,@TMobileHelp I have 4 bars of LTE on my street but my data isn't working. Something is wrong.,,,Network & Connectivity
3000043,759468,True,Fri Nov 10 13:42:37 +0000 2017,@Ask_Spectrum been a loyal customer for 8 years and you raised my rate $15 with no warning.,,,Billing & Payment
3002939,431803,True,Wed Nov 29 16:01:49 +0000 2017,@sprintcare I asked to cancel in store 4 times and they refused. This is insane. Help me cancel.,,,Cancellation & Retention
3002309,867333,True,Wed Jan 31 16:27:13 +0000 2018,@ATT my military discount disappeared from my account. Been a customer for 5 years.,,,Account & Plan Management
3002008,533158,True,Fri Jan 12 22:43:24 +0000 2018,@VerizonSupport my account shows 2 lines but I only have one active line. Something is wrong.,,,Account & Plan Management
3001434,344807,True,Sun Nov 05 17:15:18 +0000 2017,@Ask_Spectrum my modem lights are all blinking red at home. Restarting 3 times doesn't help.,,,Device & Technical Support
3000102,624013,True,Mon Nov 13 13:23:40 +0000 2017,@VerizonSupport you charged me $75 for equipment I returned 3 weeks ago. I have the receipt.,,,Billing & Payment
3000223,658141,True,Wed Jan 17 05:23:23 +0000 2018,@sprintcare been a loyal customer for 7 years and you raised my rate $120 with no warning.,,,Billing & Payment
3000900,268971,True,Sun Jan 28 10:57:25 +0000 2018,@VerizonSupport I'm getting 1Mbps on a 1Gbps plan in my area. Can someone look into this?,,,Network & Connectivity
3001597,585904,True,Sun Nov 05 06:18:52 +0000 2017,@TMobileHelp my iPhone keeps dropping from the network in my area. Restarted twice already.,,,Device & Technical Support
3000673,640829,True,Mon Nov 13 17:04:32 +0000 2017,@ATT hotspot is completely unusable everywhere I go right now. Speed is basically 0.,,,Network & Connectivity
3000824,544773,True,Fri Dec 22 01:21:22 +0000 2017,@ATT I have 4 bars of LTE at my house but my data isn't working. Something is wrong.,,,Network & Connectivity
3001411,930738,True,Sun Feb 11 03:44:46 +0000 2018,@ATT phone shows LTE but no data passes through at all on my street.,,,Device & Technical Support
3002130,228055,True,Sat Nov 11 23:15:29 +0000 2017,@ATT account got locked after twice failed login attempts. Need help unlocking it.,,,Account & Plan Management
3000784,522509,True,Sat Feb 03 05:01:22 +0000 2018,@TMobileHelp streaming keeps buffering everywhere I go even though you say there are no issues.,,,Network & Connectivity
3001371,187971,True,Tue Jan 09 08:16:24 +0000 2018,@Ask_Spectrum Bluetooth on my phone stopped working after your last software update.,,,Device & Technical Support
3001399,502491,True,Fri Dec 08 11:27:57 +0000 2017,@ATT just got a new phone and it won't pair with your network. Already in store 5 times.,,,Device & Technical Support
3000241,989940,True,Tue Jan 30 20:21:50 +0000 2018,@TMobileHelp my bill went up $20 with zero explanation. What is going on?,,,Billing & Payment
3001905,922901,True,Thu Feb 01 13:52:09 +0000 2018,@VerizonSupport need to suspend my account while I travel for a week. How do I do that?,,,Account & Plan Management
3000498,848726,True,Fri Nov 03 13:41:10 +0000 2017,@Ask_Spectrum you charged me $150 for equipment I returned 10 days ago. I have the receipt.,,,Billing & Payment
3002145,127007,True,Fri Nov 03 09:07:13 +0000 2017,@ATT signed up for autopay discount 2 days ago but it's not showing on my account.,,,Account & Plan Management
3002903,884116,True,Sun Feb 04 11:10:22 +0000 2018,@sprintcare competitor is offering 500Mbps for $150 less per month. Match it or I'm gone.,,,Cancellation & Retention
3002750,157680,True,Wed Dec 06 05:39:16 +0000 2017,@VerizonSupport I switched a week ago and you're still charging me $20. Cancel the account now.,,,Cancellation & Retention
3002386,383743,True,Sun Feb 18 05:52:56 +0000 2018,@TMobileHelp signed up for autopay discount a week ago but it's not showing on my account.,,,Account & Plan Management
3000362,379826,True,Mon Feb 05 15:46:41 +0000 2018,@sprintcare been a loyal customer for 8 years and you raised my rate $50 with no warning.,,,Billing & Payment
3002713,711480,True,Mon Nov 13 06:13:56 +0000 2017,@TMobileHelp if I don't get a resolution today I am cancelling all my lines on my account.,,,Cancellation & Retention
3000195,478727,True,Mon Nov 13 18:32:13 +0000 2017,@TMobileHelp where is my refund of $150? It has been a week and I still haven't received anything.,,,Billing & Payment
3000230,311332,True,Tue Nov 28 04:09:04 +0000 2017,@TMobileHelp you overcharged me $100 for data I didn't use. I want a credit.,,,Billing & Payment
3001214,230784,True,Sat Nov 18 09:28:12 +0000 2017,@TMobileHelp my iPhone won't connect to LTE anymore at my house. Only shows 3G.,,,Device & Technical Support
3002589,946071,True,Wed Nov 01 22:09:29 +0000 2017,@ATT moving to a building that already has service included. Need to cancel by end of month.,,,Cancellation & Retention
3001508,191588,True,Wed Jan 31 21:37:39 +0000 2018,@Ask_Spectrum my new tablet won't activate. I've been trying for 3 hours. Please help.,,,Device & Technical Support
3001466,364276,True,Sun Nov 26 07:03:47 +0000 2017,@Ask_Spectrum my WiFi calling feature disappeared after the latest update. Tried 5 times to fix it.,,,Device & Technical Support
3002066,939389,True,Wed Jan 24 06:40:20 +0000 2018,@ATT been trying to upgrade my plan for 2 days and the rep keeps transferring me.,,,Account & Plan Management
3000423,172165,True,Tue Dec 05 20:08:44 +0000 2017,@ATT my auto-pay failed and now you're charging me a $75 late fee. That's not fair.,,,Billing & Payment
3000628,641815,True,Fri Jan 19 00:52:37 +0000 2018,@TMobileHelp my speed test shows 1Mbps when I'm paying for 100Mbps fiber at home. Seriously?,,,Network & Connectivity
3002178,310557,True,Thu Dec 14 09:12:52 +0000 2017,@ATT the website won't let me update my payment method. Been trying for 2 weeks.,,,Account & Plan Management
3002771,884031,True,Fri Dec 08 04:37:55 +0000 2017,@VerizonSupport I never signed a new contract but you're charging a $100 early termination fee.,,,Cancellation & Retention
3002419,621187,True,Wed Dec 06 21:57:51 +0000 2017,@ATT offered to stay if you could match the competitor's price. You said no so I'm leaving.,,,Cancellation & Retention
3001287,401636,True,Sun Dec 10 20:50:48 +0000 2017,@TMobileHelp my router firmware updated and now half my devices can't connect at work.,,,Device & Technical Support
3001065,203387,True,Sun Dec 17 05:36:07 +0000 2017,@Ask_Spectrum internet goes out every night in my area. It's been 3 days. Please fix this.,,,Network & Connectivity
3002421,744122,True,Mon Feb 26 13:44:40 +0000 2018,@ATT my service was supposed to be cancelled a week ago. Why am I still being billed $15?,,,Cancellation & Retention
3001994,529028,True,Fri Jan 19 18:56:57 +0000 2018,@Ask_Spectrum I've been trying to update my address on the account for 2 weeks with no luck.,,,Account & Plan Management
3002054,801694,True,Tue Dec 19 16:27:11 +0000 2017,@Ask_Spectrum my account shows 3 lines but I only have one active line. Something is wrong.,,,Account & Plan Management
3000248,362249,True,Fri Jan 12 13:11:42 +0000 2018,@Ask_Spectrum why was I charged $50 twice this month? I need a refund immediately.,,,Billing & Payment
3001765,297700,True,Tue Feb 27 23:00:12 +0000 2018,@sprintcare mobile hotspot isn't showing up on any of my other devices in my area.,,,Device & Technical Support
3000943,919327,True,Fri Nov 17 22:25:11 +0000 2017,@sprintcare signal drops every time I'm everywhere I go. This is terrible.,,,Network & Connectivity
3001193,883266,True,Tue Nov 28 22:27:04 +0000 2017,@TMobileHelp my speed test shows 1Mbps when I'm paying for unlimited fiber at home. Seriously?,,,Network & Connectivity
3002235,407477,True,Sat Nov 04 12:54:21 +0000 2017,@Ask_Spectrum I've been on a 200Mbps plan for 10 years and you downgraded me without notice.,,,Account & Plan Management
3002852,261459,True,Sat Nov 18 08:34:29 +0000 2017,@Ask_Spectrum competitor offered me 500Mbps unlimited for $20 less. Have a month to decide.,,,Cancellation & Retention
3000311,154109,True,Wed Dec 06 22:05:22 +0000 2017,@ATT my promotional discount disappeared from my bill a week ago with no notice.,,,Billing & Payment
3002046,612403,True,Sun Feb 25 04:29:34 +0000 2018,@TMobileHelp I need to remove all my lines from my plan but customer service keeps putting me on hold.,,,Account & Plan Management
3001601,339489,True,Sat Nov 04 15:59:22 +0000 2017,@Ask_Spectrum iPhone shows LTE but no data passes through at all in my area.,,,Device & Technical Support
3002861,431276,True,Fri Dec 01 13:03:09 +0000 2017,@sprintcare I want to cancel my service. How do I do that without being on hold for 4 hours?,,,Cancellation & Retention
3000952,603002,True,Mon Jan 29 17:43:52 +0000 2018,@sprintcare my upload speed is 10Mbps on a unlimited plan at home. Problem in my area?,,,Network & Connectivity
3001704,214298,True,Thu Dec 14 09:10:07 +0000 2017,@Ask_Spectrum my modem lights are all blinking red at my house. Restarting 4 times doesn't help.,,,Device & Technical Support
3001449,612171,True,Sun Nov 19 07:03:34 +0000 2017,@TMobileHelp set-top box is showing ERR-500 and won't load any channels.,,,Device & Technical Support
3002736,258646,True,Sun Feb 11 19:08:01 +0000 2018,@TMobileHelp my service was supposed to be cancelled 2 weeks ago. Why am I still being billed $20?,,,Cancellation & Retention
3000927,673463,True,Wed Nov 22 05:50:01 +0000 2017,@VerizonSupport restarted the router twice on my street and still getting 1Mbps. Need help.,,,Network & Connectivity
3001444,435226,True,Mon Nov 20 05:52:25 +0000 2017,@ATT my device keeps dropping from the network in my area. Restarted twice already.,,,Device & Technical Support
3002222,548698,True,Thu Jan 11 06:26:51 +0000 2018,@ATT trying to add 3 lines to my account online but the system keeps erroring out.,,,Account & Plan Management
3001981,475469,True,Wed Feb 07 05:54:31 +0000 2018,@sprintcare the website won't let me update my payment method. Been trying for 3 weeks.,,,Account & Plan Management
3000793,247935,True,Thu Nov 23 00:48:39 +0000 2017,@ATT why is there always an outage on weekends? at work for 2 days now.,,,Network & Connectivity
3002486,147501,True,Sat Feb 17 22:50:40 +0000 2018,@TMobileHelp moving overseas next month and need to cancel 2 lines. What is the process?,,,Cancellation & Retention
3002247,717716,True,Sat Dec 02 12:16:00 +0000 2017,@ATT can't log into my account at all. Reset password several times and still locked out.,,,Account & Plan Management
3000985,441570,True,Tue Feb 13 21:51:19 +0000 2018,@Ask_Spectrum dropped calls every single day in my area. Fix this.,,,Network & Connectivity
3000449,875416,True,Fri Feb 16 07:03:15 +0000 2018,@TMobileHelp I was promised a $75 credit and it never showed up on my bill.,,,Billing & Payment
3001559,127062,True,Wed Nov 08 15:06:53 +0000 2017,@VerizonSupport SIM keeps deactivating itself on my Samsung. This has happened several times this week.,,,Device & Technical Support
3000931,617938,True,Mon Nov 06 13:09:13 +0000 2017,@VerizonSupport connection has been spotty for 10 days at my house. Technician came and still broken.,,,Network & Connectivity
3000096,229946,True,Thu Jan 11 06:29:44 +0000 2018,@sprintcare I'm being charged for a line I cancelled a month ago. This is unacceptable.,,,Billing & Payment
3002704,192713,True,Mon Feb 26 18:39:13 +0000 2018,@VerizonSupport competitor offered me unlimited unlimited for $75 less. Have 3 weeks to decide.,,,Cancellation & Retention
3002179,393891,True,Tue Feb 27 18:29:34 +0000 2018,@sprintcare been trying to upgrade my plan for a month and the rep keeps transferring me.,,,Account & Plan Management
3001408,883253,True,Wed Nov 01 13:30:18 +0000 2017,@sprintcare screen went black after the latest update. tablet is completely unresponsive.,,,Device & Technical Support
3002933,489878,True,Sun Dec 03 04:24:54 +0000 2017,@Ask_Spectrum I cancelled 3 days ago and just got another bill for $50. Stop charging me.,,,Cancellation & Retention
3002751,878332,True,Mon Jan 01 16:58:56 +0000 2018,@ATT need to cancel 2 lines but keep the rest. Called 4 times and keep getting transferred.,,,Cancellation & Retention
3001000,334411,True,Sun Feb 25 16:54:45 +0000 2018,@VerizonSupport connection keeps timing out on my street every 2 hours. Router shows all green lights.,,,Network & Connectivity
3000054,147778,True,Wed Feb 14 11:37:35 +0000 2018,@ATT I was promised a $120 credit and it never showed up on my bill.,,,Billing & Payment
3000274,178941,True,Sat Dec 09 12:45:46 +0000 2017,@Ask_Spectrum I'm being charged for a line I cancelled 2 days ago. This is unacceptable.,,,Billing & Payment
3000201,585682,True,Wed Dec 13 05:23:19 +0000 2017,@ATT you issued a $75 credit 10 days ago that still hasn't shown up.,,,Billing & Payment
3002807,607480,True,Wed Jan 03 17:56:11 +0000 2018,@sprintcare I switched 2 days ago and you're still charging me $120. Cancel the account now.,,,Cancellation & Retention
3001620,646362,True,Fri Feb 02 22:34:12 +0000 2018,@ATT my WiFi calling feature disappeared after the latest update. Tried 3 times to fix it.,,,Device & Technical Support
3002969,291773,True,Fri Feb 23 05:22:12 +0000 2018,@Ask_Spectrum this is my last warning. Fix the issue or I'm cancelling 3 lines on my account.,,,Cancellation & Retention
3000180,372829,True,Sat Feb 10 05:07:42 +0000 2018,@ATT my bill is $120 more than what I was quoted when I signed up. Fix it.,,,Billing & Payment
3002826,122466,True,Tue Feb 06 21:20:12 +0000 2018,@VerizonSupport need to cancel all my lines but keep the rest. Called several times and keep getting transferred.,,,Cancellation & Retention
3002845,627385,True,Sun Nov 26 17:30:28 +0000 2017,@VerizonSupport after 8 years as a customer I deserve better. Cancelling if this isn't fixed today.,,,Cancellation & Retention
3000234,898939,True,Sat Feb 03 14:14:34 +0000 2018,@Ask_Spectrum my student discount was removed without notice. My bill jumped $40 overnight.,,,Billing & Payment
3000369,702447,True,Fri Dec 01 22:14:19 +0000 2017,@sprintcare being charged $100 per month more than my contract states. Please fix it.,,,Billing & Payment
3002606,486622,True,Fri Feb 16 04:44:56 +0000 2018,@sprintcare please send me a written confirmation that my account has been cancelled.,,,Cancellation & Retention
3002121,303810,True,Tue Nov 14 01:24:51 +0000 2017,@sprintcare tried to change my plan online 3 times and it just shows an error every time.,,,Account & Plan Management
3001759,263607,True,Sat Nov 18 05:30:55 +0000 2017,@VerizonSupport my tablet shows full bars but I can't send or receive texts.,,,Device & Technical Support
3000309,833769,True,Mon Jan 29 15:20:30 +0000 2018,@TMobileHelp never agreed to paperless billing but I'm getting charged a $30 fee for paper statements.,,,Billing & Payment
3000162,410096,True,Wed Feb 07 07:38:51 +0000 2018,@Ask_Spectrum where is my refund of $100? It has been 3 weeks and I still haven't received anything.,,,Billing & Payment
3001348,212046,True,Thu Nov 16 10:48:50 +0000 2017,@Ask_Spectrum mobile hotspot isn't showing up on any of my other devices everywhere I go.,,,Device & Technical Support
3000980,891782,True,Sat Dec 16 18:30:36 +0000 2017,@sprintcare why is there always an outage on weekends? at home for 2 weeks now.,,,Network & Connectivity
3002024,478852,True,Sun Jan 07 01:52:52 +0000 2018,@ATT my plan was changed without my consent. I want an explanation and a reversal.,,,Account & Plan Management
3002730,418729,True,Fri Dec 08 14:56:57 +0000 2017,@ATT need to cancel 3 lines but keep the rest. Called 4 times and keep getting transferred.,,,Cancellation & Retention
3002958,194289,True,Thu Dec 21 06:28:56 +0000 2017,@VerizonSupport been paying for 3 lines I don't use for 3 weeks. Want to cancel the extras.,,,Cancellation & Retention
3000420,960083,True,Fri Feb 02 18:44:22 +0000 2018,@ATT can someone explain this $30 charge on my bill? I never agreed to this.,,,Billing & Payment
3000841,920326,True,Tue Dec 26 21:07:17 +0000 2017,@TMobileHelp my speed test shows 5Mbps when I'm paying for unlimited fiber in my area. Seriously?,,,Network & Connectivity
3002072,960138,True,Thu Nov 16 03:15:04 +0000 2017,@VerizonSupport tried to change my plan online twice and it just shows an error every time.,,,Account & Plan Management
3001048,293662,True,Mon Nov 27 08:28:26 +0000 2017,@ATT internet goes out every night at work. It's been 2 days. Please fix this.,,,Network & Connectivity
3002311,647898,True,Fri Jan 12 16:32:58 +0000 2018,@TMobileHelp my military discount disappeared from my account. Been a customer for 5 years.,,,Account & Plan Management
3001035,714864,True,Tue Jan 02 06:42:52 +0000 2018,@Ask_Spectrum signal drops every time I'm at work. This is terrible.,,,Network & Connectivity
3001080,351026,True,Thu Nov 23 01:30:16 +0000 2017,@VerizonSupport my upload speed is 2Mbps on a 200Mbps plan at home. Problem in my area?,,,Network & Connectivity
3001535,628253,True,Fri Feb 16 11:58:53 +0000 2018,@VerizonSupport transferred to a new iPhone and lost all my contacts. Help please.,,,Device & Technical Support
3001907,132913,True,Fri Nov 17 02:55:50 +0000 2017,@TMobileHelp I requested a PIN change 2 weeks ago and the account is still using the old one.,,,Account & Plan Management
3000799,888533,True,Fri Jan 12 19:34:33 +0000 2018,@TMobileHelp data speeds drop to zero every evening everywhere I go. Been happening for 2 weeks.,,,Network & Connectivity
3001044,799365,True,Wed Feb 21 02:25:53 +0000 2018,@sprintcare no service at all since 4 hours on my street. I work from home. This is a crisis.,,,Network & Connectivity
3000756,342665,True,Mon Nov 27 10:01:49 +0000 2017,@TMobileHelp outage at home for a week now. No updates from you at all.,,,Network & Connectivity
3002027,326037,True,Fri Feb 23 22:07:59 +0000 2018,@VerizonSupport trying to add all my lines to my account online but the system keeps erroring out.,,,Account & Plan Management
3002938,782365,True,Sun Feb 04 07:30:42 +0000 2018,@sprintcare I've been trying to cancel for 2 weeks. Nobody will process it. This is harassment.,,,Cancellation & Retention
3002883,196488,True,Mon Feb 26 03:33:56 +0000 2018,@ATT I asked to cancel in store 5 times and they refused. This is insane. Help me cancel.,,,Cancellation & Retention
3002170,987000,True,Sun Feb 18 07:47:58 +0000 2018,@sprintcare been trying to upgrade my plan for 2 weeks and the rep keeps transferring me.,,,Account & Plan Management
3002103,744473,True,Wed Nov 15 09:46:03 +0000 2017,@ATT need to combine 3 lines under one account. Called multiple times but no one can help.,,,Account & Plan Management
3001319,117577,True,Wed Jan 24 18:50:02 +0000 2018,@TMobileHelp bought a new router from you and can't get it set up after since last night. Help.,,,Device & Technical Support
3001257,787693,True,Tue Feb 20 14:22:44 +0000 2018,@VerizonSupport the TV app keeps crashing on my Roku. Already uninstalled and reinstalled 4 times.,,,Device & Technical Support
3002493,672698,True,Thu Dec 28 16:32:42 +0000 2017,@ATT already signed up with another carrier. Just need to know how to cancel without fees.,,,Cancellation & Retention
3000947,491671,True,Wed Feb 21 01:07:24 +0000 2018,@Ask_Spectrum there is an outage on my street and nobody is giving us an ETA. Unacceptable.,,,Network & Connectivity
3001719,778692,True,Thu Dec 14 15:33:42 +0000 2017,@Ask_Spectrum data stopped working on my Android after I switched SIM cards. Help.,,,Device & Technical Support
3002746,430439,True,Sun Feb 04 04:53:53 +0000 2018,@VerizonSupport need to cancel all my lines but keep the rest. Called 4 times and keep getting transferred.,,,Cancellation & Retention
3001538,423267,True,Wed Nov 01 05:42:36 +0000 2017,@ATT my router firmware updated and now half my devices can't connect at work.,,,Device & Technical Support
3001501,681559,True,Sun Nov 19 15:09:40 +0000 2017,@VerizonSupport getting ERR-500 when I try to activate my new phone. Been 2 hours now.,,,Device & Technical Support
3001795,303560,True,Thu Nov 30 06:27:05 +0000 2017,@TMobileHelp my iPhone updated overnight and now nothing works. Please help.,,,Device & Technical Support
3000414,285377,True,Fri Nov 10 18:01:50 +0000 2017,@sprintcare you charged me a $100 early termination fee but my contract was already up.,,,Billing & Payment
3002619,251232,True,Mon Dec 25 03:05:18 +0000 2017,@ATT if I don't get a resolution today I am cancelling all my lines on my account.,,,Cancellation & Retention
3002504,157510,True,Sat Feb 24 00:32:53 +0000 2018,@sprintcare been paying for all my lines I don't use for 2 days. Want to cancel the extras.,,,Cancellation & Retention
3002067,548030,True,Tue Nov 21 11:54:16 +0000 2017,@VerizonSupport I've been on a unlimited plan for 8 years and you downgraded me without notice.,,,Account & Plan Management
